no_plate,color,company_name,vehicle_desc,model_year,vehicle_type,date_stolen,district_name
BQP764,Red,Ford,FALCON,2003,Saloon,3/17/2024,Counties/Manukau
BQQ223,Gold,Honda,ODYSSEY,2003,Light Van,4/14/2024,Canterbury
BRC818,Green,Toyota,LANDCRUISER,1996,Stationwagon,4/10/2024,Northland
BRF413,Silver,Subaru,LEGACY,1998,Stationwagon,5/10/2024,Eastern
BRJ295,Silver,Ford,COURIER,2003,Utility,5/15/2024,Bay of Plenty
BRM146,Green,Toyota,CAMRY,2003,Saloon,1/13/2024,Waikato
BRN131,White,Toyota,HIACE,2003,Light Van,3/25/2024,Eastern
BRT800,Black,Mercedes-Benz,E,2003,Saloon,5/9/2024,Counties/Manukau
BRY645,Blue,Mazda,FAMILIA,1994,Saloon,5/5/2024,Eastern
BRZ541,White,Toyota,HILUX,2003,Utility,11/25/2023,Wellington
BSA218,White,Toyota,COROLLA,2003,Stationwagon,4/21/2024,Northland
BSA459,Grey,Ford,N1420,1986,Mobile Home - Light,5/12/2024,Canterbury
BSD574,Green,Toyota,HILUX,1996,Stationwagon,5/10/2024,Northland
BSJ263,Red,Ford,COURIER,2003,Utility,1/12/2024,Waikato
BSJ281,Silver,Nissan,LAUREL,1995,Saloon,12/29/2023,Counties/Manukau
BSJ441,Blue,Mazda,BOUNTY,2003,Utility,2/16/2024,Waikato
BSK158,White,Ford,COURIER,2003,Utility,4/23/2024,Waitemata
BSL161,White,Mitsubishi,L300,2003,Light Van,2/23/2024,Wellington
BSQ706,Red,Ford,COURIER,2003,Utility,1/8/2024,Bay of Plenty
BSQ947,Red,Mazda,CAPELLA,1998,Saloon,5/12/2024,Canterbury
BSS305,Blue,Toyota,HILUX,1996,Stationwagon,5/6/2024,Waitemata
BST276,Red,Mazda,323,2000,Saloon,4/12/2024,Counties/Manukau
BST551,Green,Ford,MONDEO,2003,Hatchback,3/15/2024,Waikato
BSZ807,White,Toyota,HIACE,2004,Light Van,2/17/2024,Canterbury
BTH243,Blue,Ford,COURIER,2004,Utility,3/1/2024,Canterbury
BTJ513,Red,Mitsubishi,L300,2004,Light Van,5/2/2024,Auckland City
BTK102,Green,Nissan,CONDOR,1992,Other Truck,3/30/2024,Bay of Plenty
BTK752,White,Toyota,LEVIN,1997,Saloon,11/27/2023,Waikato
BTN194,Grey,Toyota,ESTIMA,1996,Stationwagon,4/3/2024,Canterbury
BTZ854,White,Toyota,HIACE,2004,Light Van,3/4/2024,Auckland City
BUA654,Green,Toyota,HIACE,2004,Light Van,1/20/2024,Wellington
BUD786,White,Ford,TRANSIT,2004,Heavy Van,2/10/2024,Canterbury
BUQ736,Blue,Mazda,FAMILIA,2000,Stationwagon,12/28/2023,Northland
BUU134,Silver,Toyota,CARIB,1998,Stationwagon,3/25/2024,Auckland City
BUU975,Blue,Ford,FALCON,2003,Saloon,11/28/2023,Central
BWF464,White,Toyota,HILUX,2004,Utility,1/21/2024,Wellington
BWK905,White,Nissan,ATLAS,1992,Other Truck,2/18/2024,Northland
BWP803,White,Mazda,MAZDA3,2004,Saloon,2/24/2024,Bay of Plenty
BWQ112,Blue,Ford,COURIER,2004,Utility,1/15/2024,Waikato
BWS432,Green,Ford,COURIER,2004,Utility,12/10/2023,Wellington
BWW299,Brown,Toyota,HIACE,1993,Light Van,4/13/2024,Waitemata
BWY539,White,Subaru,IMPREZA,1997,Saloon,2/12/2024,Eastern
BYA472,Silver,Ford,COURIER,2004,Utility,4/16/2024,Waikato
BYC445,Silver,Toyota,HILUX,2004,Utility,12/16/2023,Waikato
BYE174,White,Toyota,CORONA,2000,Saloon,2/26/2024,Northland
BYE879,Silver,Honda,CRV,2004,Light Van,5/5/2024,Canterbury
BYF970,Silver,Mitsubishi,COLT,2003,Saloon,4/7/2024,Bay of Plenty
BYM892,Blue,Toyota,LANDCRUISER,1997,Stationwagon,11/21/2023,Canterbury
BYW281,Green,Nissan,SILVIA,1995,Sports Car,1/6/2024,Canterbury
BYY131,White,Toyota,HIACE,1997,Light Van,5/13/2024,Wellington
BZC579,Red,Mazda,BOUNTY,2004,Utility,3/30/2024,Northland
BZC591,White,Isuzu,CXH,2004,Other Truck,12/10/2023,Waikato
BZD123,Red,Nissan,SAFARI,1994,Stationwagon,4/10/2024,Waitemata
BZD580,Red,Toyota,PREVIA,2004,Stationwagon,12/21/2023,Canterbury
BZG401,Silver,Hyundai,ELANTRA,2004,Hatchback,3/27/2024,Southern
BZN171,Blue,Daihatsu,SIRION,2004,Hatchback,3/29/2024,Southern
BZQ353,Blue,Holden,COMMODORE,2004,Saloon,3/4/2024,Northland
BZS110,Silver,Holden,COMMODORE,2004,Saloon,12/6/2023,Waikato
BZS340,Green,Nissan,SAFARI,1997,Stationwagon,5/5/2024,Waitemata
BZS550,Gold,Isuzu,BIGHORN,1996,Stationwagon,4/23/2024,Eastern
BZT311,Grey,Nissan,PULSAR,2004,Hatchback,5/6/2024,Bay of Plenty
BZY173,White,Nissan,CARAVAN,1995,Light Van,2/28/2024,Eastern
BZZ870,Purple,Holden,CREWMAN,2004,Utility,1/15/2024,Central
C1AGA,Silver,Suzuki,GN250,2005,Roadbike,12/20/2023,Wellington
C1AHF,Black,Suzuki,GSX150,2020,Roadbike,4/12/2024,Canterbury
C1CCN,Black,KTM,390,2015,Roadbike,5/9/2024,Bay of Plenty
C1ERC,Blue,Vespa,PRIMAVERA 50,2016,Moped,11/22/2023,Bay of Plenty
C1FNH,Black,Forza,CICLONE,2021,Moped,2/26/2024,Canterbury
C1GBN,Red,TNT Motor,ROMA,2021,Moped,5/10/2024,Bay of Plenty
C1GEZ,Red,Znen,BIG MAX 50,2021,Moped,2/21/2024,Waikato
C1GUY,Black,TNT Motor,ROMA,2021,Moped,1/27/2024,Wellington
C1HBC,Black,Royal Enfield,CLASSIC,2018,Roadbike,4/7/2024,Auckland City
C1LGW,White,KTM,200,2022,Roadbike,11/18/2023,Counties/Manukau
C1LWU,Silver,PGO,ROUGHHOUSE,2022,Moped,2/11/2024,Canterbury
C1NQB,Black,TNT Motor,ROMA,2022,Moped,5/12/2024,Wellington
C1PSK,Black,Suzuki,GSX-S750,2022,Roadbike,11/25/2023,Auckland City
C1PUH,Blue,TNT Motor,ROMA,2022,Moped,2/1/2024,Wellington
C1PWT,Black,Factory Built,VIVA,2022,Moped,3/23/2024,Canterbury
C1QTM,Black,TNT Motor,ROMA,2023,Moped,12/23/2023,Wellington
C1RAD,Black,Yamaha,YZF-R3A,2023,Roadbike,3/17/2024,Waikato
C1RAD,Black,Yamaha,YZF-R3A,2023,Roadbike,5/8/2024,Waikato
C1RFH,Orange,KTM,390,2020,Roadbike,5/7/2024,Wellington
C1RGN,Grey,Yamaha,YZF,2016,Roadbike,4/14/2024,Wellington
C1RNE,White,Ubco,2X2ADV,2023,Moped,2/18/2024,Waitemata
C1SCK,Yellow,Triumph,DAYTONA,2005,Roadbike,3/26/2024,Central
C1SJT,Black,Suzuki,UZ50,2023,Moped,12/30/2023,Auckland City
C1TAF,Blue,Honda,MAGNA,1995,Roadbike,12/19/2023,Wellington
C1TNR,Blue,Yamaha,YZF-R3A,2023,Roadbike,4/21/2024,Auckland City
C1TTU,Grey,Honda,SHADOW,2007,Roadbike,4/22/2024,Central
C1UFR,Silver,Suzuki,GSX250,2023,Roadbike,12/14/2023,Wellington
C1UNB,White,Suzuki,UZ50,2023,Moped,3/23/2024,Auckland City
C1UTA,Blue,Yamaha,YZF-R15,2019,Roadbike,2/8/2024,Auckland City
C1WLJ,Black,Forza,CICLONE,2024,Moped,3/25/2024,Auckland City
C2CPG,Black,Forza,CICLONE,2020,Moped,3/15/2024,Wellington
C2CZC,Black,Factory Built,ZN125T-E,2009,Roadbike,12/20/2023,Bay of Plenty
C2DRW,Blue,Suzuki,GSX250FRLZL9,2020,Roadbike,3/11/2024,Wellington
C2ERB,Grey,Yamaha,CZD300A,2021,Roadbike,3/30/2024,Auckland City
C2FDQ,Green,Factory Built,EGO,2021,Moped,2/5/2024,Waikato
C2FMB,Black,TNT Motor,ROMA,2021,Moped,2/5/2024,Wellington
C2FRJ,Black,Suzuki,GSX250FRLL9,2021,Roadbike,3/9/2024,Wellington
C2FTA,Black,Kawasaki,EX,2021,Roadbike,1/24/2024,Auckland City
C2GEL,Black,Forza,CICLONE,2021,Moped,12/18/2023,Counties/Manukau
C2GYC,Black,Kawasaki,EX,2021,Roadbike,4/24/2024,Auckland City
C2HBC,Blue,Buell,FIREBOLT,2003,Roadbike,4/1/2024,Eastern
C2HQR,Black,Suzuki,GN125H,2021,Roadbike,4/23/2024,Northland
C2HWB,Black,Factory Built,VIVA,2021,Moped,1/22/2024,Canterbury
C2KWH,Blue,TNT Motor,ROMA,2022,Moped,3/22/2024,Canterbury
C2LFR,Black,Factory Built,TIANYING,2022,Moped,12/15/2023,Canterbury
C2LQW,Black,Factory Built,EGO,2022,Moped,2/8/2024,Auckland City
C2MLJ,Blue,TNT Motor,ROMA,2022,Moped,2/12/2024,Canterbury
C2PJP,Black,Harley Davidson,V-ROD,2005,Roadbike,1/20/2024,Waitemata
C2QTB,Black,Suzuki,GSX250,2022,Roadbike,3/2/2024,Auckland City
C2SBA,Black,Factory Built,MANGOSTEEN,2023,Moped,12/11/2023,Waikato
C2TNP,Grey,Yamaha,MT03LA,2023,Roadbike,4/2/2024,Waitemata
C2UEU,Red,Harley Davidson,VRSCF,2013,Roadbike,1/31/2024,Bay of Plenty
C2ULT,Black,TNT Motor,ROMA,2023,Moped,4/21/2024,Wellington
C2UWQ,Green,Kawasaki,EX,2024,Roadbike,4/1/2024,Waitemata
C2WNB,Black,TNT Motor,ROMA,2015,Moped,5/4/2024,Wellington
C304S,Silver,Trailer,DOMESTIC,2004,Trailer,3/24/2024,Eastern
C371R,Blue,Kea,K844X,2004,Trailer,4/17/2024,Counties/Manukau
C380J,Silver,Pinto,WELLSIDE,2003,Trailer,5/10/2024,Waitemata
C3ACE,Black,Triumph,STREET TRIPLE,2009,Roadbike,4/17/2024,Wellington
C3AHY,Black,BMW,K75,1989,Roadbike,4/5/2024,Auckland City
C3DMC,Blue,Yamaha,YZF,2019,Roadbike,2/14/2024,Auckland City
C3FQJ,White,SYM,JET4,2013,Moped,3/29/2024,Wellington
C3JAU,Black,Kawasaki,EN,2021,Roadbike,12/19/2023,Canterbury
C3JDK,Black,Suzuki,GW250,2016,Roadbike,2/27/2024,Auckland City
C3JGJ,Black,Factory Built,VIVA,2021,Moped,4/23/2024,Canterbury
C3JRR,Blue,Suzuki,GSX-R750,2008,Roadbike,2/7/2024,Auckland City
C3KUJ,Black,Suzuki,UZ50,2022,Moped,4/4/2024,Auckland City
C3MLE,White,Ubco,2X2,2022,Moped,3/3/2024,Canterbury
C3MUJ,Black,Harley Davidson,FLTRXS,2021,Roadbike,3/11/2024,Northland
C3NQB,White,Suzuki,UK,2022,Roadbike,1/11/2024,Wellington
C3PCA,Blue,Lifan,LF1200,2022,Moped,3/21/2024,Counties/Manukau
C3PUB,Orange,KTM,625,2005,Roadbike,12/23/2023,Canterbury
C3RCN,Orange,KTM,390,2020,Roadbike,2/25/2024,Wellington
C3RJH,Black,Ducati,999,2004,Roadbike,1/2/2024,Waikato
C3RND,White,BMW,S1000,2023,Roadbike,12/24/2023,Auckland City
C3RRE,Red,Suzuki,AN125,2013,Roadbike,5/9/2024,Central
C3RSF,Black,Piaggio,ZIP,2016,Moped,4/15/2024,Bay of Plenty
C3RSL,White,KTM,200,2023,Roadbike,12/28/2023,Auckland City
C3SHA,Black,Suzuki,AN125,2010,Roadbike,1/11/2024,Wellington
C3TRK,Blue,Suzuki,GSX250,2023,Roadbike,4/21/2024,Wellington
C3TRZ,Grey,Moped,ZNEN,2015,Moped,3/19/2024,Waitemata
C3UUF,Black,Forza,CICLONE,2024,Moped,3/15/2024,Canterbury
C3UYP,Black,Harley Davidson,V-ROD,2008,Roadbike,5/2/2024,Waikato
C3WLW,Black,Forza,CICLONE,2024,Moped,3/27/2024,Wellington
C458R,Silver,Trailer,VOYAGER,2000,Boat Trailer,2/4/2024,Auckland City
C4CEE,Blue,Royal Enfield,HIMALAYAN,2020,Roadbike,3/12/2024,Canterbury
C4DYW,White,KTM,200,2020,Roadbike,4/3/2024,Auckland City
C4FES,Orange,KTM,300,2021,Roadbike,3/25/2024,Central
C4FGC,Red,Honda,BIG RED (TRX),2002,All Terrain Vehicle,11/23/2023,Bay of Plenty
C4JHK,Black,Moped,YIBEN,2021,Moped,3/19/2024,Auckland City
C4KHU,Black,TNT Motor,ROMA,2022,Moped,5/12/2024,Wellington
C4LSC,Black,Forza,F50,2022,Moped,3/1/2024,Auckland City
C4LTZ,Red,Suzuki,GN125H,2016,Roadbike,2/3/2024,Waikato
C4MAE,Grey,Ducati,MONSTER,2006,Roadbike,3/18/2024,Central
C4NGA,Black,Harley Davidson,SPORTSTER,2021,Roadbike,1/17/2024,Bay of Plenty
C4NPH,Black,TNT Motor,ROMA,2022,Moped,1/25/2024,Wellington
C4PRJ,Red,Honda,CRF,2022,Roadbike,3/20/2024,Wellington
C4QEA,White,Ubco,2X2ADV,2022,Moped,12/14/2023,Auckland City
C4QLE,Silver,Suzuki,UK,2016,Roadbike,1/13/2024,Auckland City
C4QTA,Black,Triumph,TRIDENT,2023,Roadbike,2/20/2024,Eastern
C4REG,Black,Forza,CICLONE,2023,Moped,4/11/2024,Canterbury
C4RJM,Black,ADLY,GTC-50,2016,Moped,1/8/2024,Waikato
C4SDJ,Black,TNT Motor,ROMA,2023,Moped,12/20/2023,Wellington
C4SUD,Black,Suzuki,SV650A,2023,Roadbike,11/30/2023,Canterbury
C4TCJ,Cream,FTN MOTION,STREETDOG,2023,Moped,12/15/2023,Canterbury
C4TZZ,Black,Factory Built,VIVA,2023,Moped,3/11/2024,Bay of Plenty
C4UGB,Blue,Honda,CB,2023,Roadbike,11/30/2023,Counties/Manukau
C4UNY,White,Suzuki,UZ50,2021,Moped,1/9/2024,Wellington
C5BDA,Silver,Yamaha,CV50,2010,Moped,3/31/2024,Wellington
C5CLL,Black,TNT Motor,ROMA,2020,Moped,4/16/2024,Waitemata
C5EYA,Orange,KTM,200,2021,Roadbike,4/8/2024,Canterbury
C5FED,Blue,Honda,NCH,2018,Moped,12/17/2023,Canterbury
C5GPA,Silver,Yamaha,MT10ASP,2021,Roadbike,4/15/2024,Central
C5HMZ,Black,TNT Motor,ROMA,2021,Moped,3/31/2024,Canterbury
C5JQJ,Black,PGO,LIGERO,2021,Moped,2/6/2024,Northland
C5JUH,Red,Factory Built,VIVA,2021,Moped,1/16/2024,Canterbury
C5JWH,Blue,Yamaha,WR450F,2022,Roadbike,1/18/2024,Canterbury
C5LGQ,White,Suzuki,UZ50,2022,Moped,4/2/2024,Southern
C5LNZ,Blue,CFMOTO,650MT,2022,Roadbike,3/27/2024,Waitemata
C5MKB,Green,Kawasaki,EX,2022,Roadbike,3/10/2024,Waitemata
C5MYZ,Black,TNT Motor,ROMA,2022,Moped,12/6/2023,Waikato
C5PBC,White,Lima,M9,2022,Moped,3/12/2024,Canterbury
C5PLA,Blue,Suzuki,GSX250,2022,Roadbike,4/14/2024,Central
C5QTH,Black,PGO,LIGERO,2023,Moped,2/14/2024,Waikato
C5RKE,Black,TNT Motor,ROMA,2023,Moped,4/8/2024,Wellington
C5RTK,Black,TNT Motor,ROMA,2023,Moped,12/13/2023,Auckland City
C5TED,Blue,TNT Motor,ROMA,2023,Moped,4/14/2024,Wellington
C5URA,Blue,Honda,NVS 50 TODAY,2008,Moped,5/16/2024,Eastern
C5WKZ,Green,Harley Davidson,FAT BOY,1996,Roadbike,4/29/2024,Waikato
C6331,Green,Homebuilt,DOMETT FRUEHAUF,1989,Trailer - Heavy,5/6/2024,Central
C6ACQ,Blue,Yamaha,TT,2019,Roadbike,2/2/2024,Auckland City
C6ADJ,Red,Vespa,SPRINT,2018,Moped,11/30/2023,Auckland City
C6AWW,White,KTM,390,2020,Roadbike,1/24/2024,Auckland City
C6BJQ,Grey,Suzuki,UZ125SL3,2017,Roadbike,5/6/2024,Auckland City
C6CUS,Black,Vespa,MOTORCYCLE,1991,Moped,5/2/2024,Auckland City
C6FSL,Grey,Can-Am,COMMANDER,2014,All Terrain Vehicle,3/13/2024,Eastern
C6JBN,White,Benelli,TNT,2021,Roadbike,3/7/2024,Bay of Plenty
C6JEZ,Black,Kawasaki,EN,2021,Roadbike,2/29/2024,Auckland City
C6JFQ,Black,Forza,CICLONE,2021,Moped,5/13/2024,Wellington
C6KBP,Blue,Suzuki,UZ50,2021,Moped,1/3/2024,Wellington
C6KPP,Black,Harley Davidson,VRSCDX,2014,Roadbike,2/3/2024,Waikato
C6LHC,Blue,Suzuki,UZ50,2022,Moped,4/22/2024,Central
C6MLP,Red,BMW,F700,2014,Roadbike,4/19/2024,Bay of Plenty
C6NGU,Blue,Harley Davidson,99 DYNA,1999,Roadbike,2/10/2024,Bay of Plenty
C6NRY,Red,Factory Built,YIBEN,2022,Moped,2/8/2024,Auckland City
C6PYF,Grey,Yamaha,MT03LA,2022,Roadbike,12/6/2023,Wellington
C6QDW,Black,Kawasaki,ZX,2007,Roadbike,12/15/2023,Tasman
C6QFT,Black,TNT Motor,ROMA,2019,Moped,11/19/2023,Wellington
C6QHB,Black,Znen,JOG 50,2023,Moped,2/12/2024,Canterbury
C6SBQ,Red,Honda,CBR,2023,Roadbike,12/8/2023,Canterbury
C6SDL,Red,Honda,TRX420FA2,2023,All Terrain Vehicle,3/28/2024,Central
C6TWJ,Black,Forza,F50,2023,Moped,1/26/2024,Canterbury
C6UEF,Grey,Triumph,SPEED TWIN,2023,Roadbike,4/11/2024,Waikato
C6UKK,Yellow,Forza,F50,2023,Moped,2/9/2024,Bay of Plenty
C743Z,Grey,Trailer,HOMEBUILT,2004,Trailer,2/14/2024,Wellington
C7910,Grey,Homebuilt,MISC,1988,Trailer,5/10/2024,Auckland City
C7BBS,Black,Harley Davidson,SUPERGLIDE,2007,Roadbike,4/12/2024,Waitemata
C7DNZ,Red,Harley Davidson,ROAD GLIDE,2013,Roadbike,4/28/2024,Auckland City
C7ETZ,Black,Factory Built,VMOTO,2009,Roadbike,11/26/2023,Waitemata
C7EZB,Red,Forza,CICLONE,2019,Moped,5/14/2024,Eastern
C7GAG,Black,Yamaha,MT03LA,2021,Roadbike,4/23/2024,Auckland City
C7HRH,Black,Forza,CICLONE,2021,Moped,12/24/2023,Canterbury
C7HTJ,White,Honda,NSC,2021,Roadbike,3/26/2024,Auckland City
C7KEU,Black,Harley Davidson,VRSCF,2011,Roadbike,5/10/2024,Wellington
C7KHY,Red,Honda,CRF,2022,Roadbike,2/1/2024,Counties/Manukau
C7LFE,Black,Niu,NQI GTS SPORT,2022,Roadbike,1/8/2024,Auckland City
C7MPP,Red,Honda,CB,2022,Roadbike,2/8/2024,Counties/Manukau
C7MWS,Black,Harley Davidson,SPORTSTER,2007,Roadbike,1/16/2024,Wellington
C7NLM,Red,Forza,CICLONE,2021,Moped,4/16/2024,Canterbury
C7NYF,Pink,Factory Built,YIBEN,2022,Moped,4/10/2024,Waitemata
C7NYL,Grey,Piaggio,MEDLEY,2022,Roadbike,4/19/2024,Auckland City
C7RGL,Silver,Honda,NVS 50 2SH,2010,Moped,1/4/2024,Wellington
C7SFM,Black,Factory Built,YIBEN,2022,Moped,3/8/2024,Waitemata
C7UDU,Black,PGO,PMX,2018,Moped,4/3/2024,Auckland City
C7UQE,Black,Yamaha,XV250R,2003,Roadbike,4/30/2024,Canterbury
C7WQH,Grey,Indian,SCOUT,2024,Roadbike,4/17/2024,Waikato
C8AFJ,Black,Yamaha,MT03LA,2020,Roadbike,1/10/2024,Canterbury
C8AWH,Grey,Harley Davidson,CVO,2020,Roadbike,2/11/2024,Waikato
C8BBB,White,Suzuki,UZ50,2020,Moped,4/25/2024,Wellington
C8CCM,Blue,Suzuki,UZ50,2020,Moped,1/9/2024,Canterbury
C8CEQ,Cream,Factory Built,ARIIC,2020,Moped,12/24/2023,Canterbury
C8DEP,Black,Suzuki,GSX250FRLL9,2020,Roadbike,2/16/2024,Auckland City
C8DWC,Yellow,Suzuki,DR-Z400E,2020,Roadbike,4/19/2024,Wellington
C8EDB,Black,Forza,CICLONE,2020,Moped,12/15/2023,Auckland City
C8EUF,Red,Znen,BIG MAX 50,2021,Moped,1/12/2024,Waikato
C8FZJ,Cream,Yamaha,TW200,2021,Roadbike,12/25/2023,Wellington
C8FZZ,Grey,Honda,CB,2021,Roadbike,4/5/2024,Counties/Manukau
C8GKT,White,Ubco,2X2,2019,Moped,4/19/2024,Auckland City
C8GLC,Silver,Suzuki,GSX250FRLL9,2021,Roadbike,11/21/2023,Wellington
C8GSC,Blue,Yamaha,YZF-R3A,2021,Roadbike,3/28/2024,Wellington
C8HHF,Red,Can-Am,OUTLANDER,2010,All Terrain Vehicle,2/20/2024,Waikato
C8HJA,White,Ubco,2X2ADV,2021,Moped,2/28/2024,Central
C8JZF,Silver,Honda,MAGNA,1994,Roadbike,12/4/2023,Auckland City
C8KRH,Blue,Yamaha,MT03LA,2022,Roadbike,3/27/2024,Counties/Manukau
C8LAF,Red,Suzuki,GN125H,2008,Roadbike,5/12/2024,Counties/Manukau
C8MFF,Black,PGO,ROUGHHOUSE,2022,Moped,2/4/2024,Tasman
C8QKU,Black,Forza,CAPRI LX,2021,Moped,12/25/2023,Auckland City
C8QNU,White,Honda,CBF,2023,Roadbike,1/13/2024,Counties/Manukau
C8QTM,Black,Suzuki,DL650,2023,Roadbike,4/27/2024,Waikato
C8QTM,Black,Suzuki,DL650,2023,Roadbike,5/2/2024,Waikato
C8RDK,Black,TNT Motor,ROMA,2023,Moped,5/9/2024,Wellington
C8RHG,Black,Yamaha,YZF-R3A,2023,Roadbike,5/9/2024,Wellington
C8RHU,Blue,TNT Motor,ROMA,2023,Moped,3/29/2024,Canterbury
C8RQG,Black,Ubco,2X2ADV,2023,Moped,12/26/2023,Auckland City
C8SFQ,Blue,Suzuki,GSX250,2023,Roadbike,3/10/2024,Wellington
C8SGN,Black,Yamaha,YZF-R3A,2023,Roadbike,5/12/2024,Counties/Manukau
C8TTR,Black,TNT Motor,ROMA,2023,Moped,4/9/2024,Counties/Manukau
C8TZH,Black,LVV,REPLICA,2016,Roadbike,2/27/2024,Auckland City
C8WQH,Black,Forza,CICLONE,2024,Moped,5/14/2024,Waikato
C905L,White,Trailer,HOMEMADE,1994,Trailer,1/15/2024,Tasman
C929J,Silver,Briford,8X4'6' TANDEM,2003,Trailer,12/7/2023,Counties/Manukau
C971J,Silver,Factory Built,BRENT SMITH TRAILERS,2003,Trailer,1/11/2024,Canterbury
C992Z,Grey,Trailer,BRIFORD 8 X 4 1250KG,2004,Trailer,4/4/2024,Southern
C9AAG,White,CFMOTO,650,2020,Roadbike,12/14/2023,Waikato
C9AGZ,Blue,TNT Motor,ROMA,2020,Moped,4/20/2024,Waitemata
C9BYS,Black,BMW,G310,2020,Roadbike,1/27/2024,Auckland City
C9CHE,Black,Husqvarna,SM610,2005,Roadbike,1/2/2024,Northland
C9DRC,Red,Factory Built,VIVA,2020,Moped,4/18/2024,Canterbury
C9EQB,Green,Can-Am,SIDE BY SIDE,2021,All Terrain Vehicle,5/9/2024,Wellington
C9FKM,Black,ADLY,GTA-50,2021,Moped,2/22/2024,Bay of Plenty
C9GMJ,Black,TNT Motor,ROMA,2021,Moped,2/20/2024,Canterbury
C9HGU,Red,Yamaha,YS125A,2021,Roadbike,1/26/2024,Waitemata
C9KWQ,Red,Znen,BIG MAX 50,2022,Moped,3/24/2024,Canterbury
C9LDJ,Black,Suzuki,UZ50,2022,Moped,2/19/2024,Wellington
C9LNZ,Grey,CFMOTO,700 CL-X,2022,Roadbike,4/20/2024,Northland
C9LSB,Red,Honda,CBR,2022,Roadbike,1/7/2024,Auckland City
C9LUH,Green,Moped,MANGOSTEEN,2022,Moped,3/3/2024,Waikato
C9MSM,Red,Factory Built,ZNEN,2015,Moped,11/17/2023,Waikato
C9MZC,Orange,KTM,RC,2022,Roadbike,2/25/2024,Wellington
C9PDB,Black,Forza,CICLONE,2022,Moped,2/11/2024,Canterbury
C9PQS,White,KTM,200,2022,Roadbike,1/7/2024,Wellington
C9PSM,Black,Factory Built,MANGOSTEEN,2022,Moped,3/15/2024,Bay of Plenty
C9PSS,Black,Suzuki,SV650AU,2022,Roadbike,5/7/2024,Waikato
C9QFH,Black,Ubco,2X2ADV,2023,Moped,4/19/2024,Canterbury
C9QGU,Black,Honda,Z,2023,Roadbike,11/28/2023,Canterbury
C9RUZ,Silver,Moped,HYOSUNG SB49M,2008,Moped,3/12/2024,Counties/Manukau
C9TKN,Grey,FTN MOTION,STREETDOG,2023,Moped,5/2/2024,Eastern
C9UCG,Black,Piaggio,ZIP,2018,Moped,12/28/2023,Bay of Plenty
C9UQS,Black,Husqvarna,401,2023,Roadbike,1/21/2024,Waitemata
C9WAP,White,Suzuki,UZ50,2020,Moped,3/30/2024,Waikato
C9WTC,Black,Forza,CICLONE,2024,Moped,4/28/2024,Counties/Manukau
CAA323,Silver,Ford,FALCON,2004,Saloon,2/12/2024,Waitemata
CAB281,White,Toyota,HIACE,2004,Light Van,3/12/2024,Waitemata
CAB851,Green,Subaru,LEGACY,1998,Stationwagon,4/8/2024,Southern
CAF215,Silver,Subaru,LEGACY,1999,Stationwagon,12/25/2023,Canterbury
CAH704,Blue,Toyota,HIACE,1995,Light Van,12/30/2023,Counties/Manukau
CAJ645,Silver,Ford,FALCON,2004,Saloon,2/13/2024,Central
CAP644,Silver,Nissan,PRIMERA,1998,Saloon,2/11/2024,Southern
CAS123,Silver,Mazda,FAMILIA,2000,Stationwagon,4/30/2024,Not Specified (District)
CAU106,Silver,Nissan,SAFARI,1995,Stationwagon,3/14/2024,Canterbury
CAW947,White,Toyota,HILUX,2004,Utility,2/24/2024,Wellington
CAYLAH,White,Chevrolet,CORVETTE,1975,Sports Car,4/3/2024,Auckland City
CBB623,Red,Hyundai,ELANTRA,2004,Hatchback,4/26/2024,Waitemata
CBF708,White,Toyota,HILUX,2004,Utility,12/19/2023,Wellington
CBG224,Silver,Toyota,HILUX,1996,Stationwagon,1/24/2024,Auckland City
CBG295,Silver,Mazda,FAMILIA,1999,Stationwagon,5/8/2024,Auckland City
CBH989,Red,Mazda,DEMIO,2000,Stationwagon,4/29/2024,Canterbury
CBN396,Green,Austin,MARINA,1977,Utility,3/22/2024,Tasman
CBP834,White,Toyota,COROLLA,2004,Hatchback,4/30/2024,Canterbury
CBQ861,White,Toyota,HILUX,2004,Utility,3/21/2024,Tasman
CBT324,Green,Mitsubishi,TRITON,2004,Utility,4/20/2024,Auckland City
CBW367,Silver,Ford,COURIER,2004,Utility,5/10/2024,Eastern
CBW742,Yellow,Toyota,HIACE,2003,Light Van,3/12/2024,Central
CBY739,Silver,Ford,COURIER,2004,Utility,12/16/2023,Northland
CBZ565,White,Mitsubishi,L300,2004,Light Van,4/19/2024,Central
CCA618,White,Toyota,HIACE,2004,Light Van,4/5/2024,Counties/Manukau
CCB854,Blue,Mitsubishi,AIRTREK,2004,Stationwagon,4/11/2024,Northland
CCL362,Red,Toyota,HIACE,2004,Light Van,1/6/2024,Auckland City
CCM106,White,Toyota,HIACE,2004,Light Van,2/12/2024,Canterbury
CCS277,White,Ford,FOCUS,2004,Hatchback,12/12/2023,Waitemata
CCT357,Blue,Holden,VECTRA,2004,Hatchback,1/4/2024,Bay of Plenty
CCT802,Black,Ford,FALCON,2004,Saloon,4/15/2024,Canterbury
CCU257,Silver,Nissan,X-TRAIL,2004,Stationwagon,12/8/2023,Northland
CCZ305,Blue,Mitsubishi,ROSA,2004,Service Coach,4/16/2024,Counties/Manukau
